filename,true_label,predicted_label,probability_class_0,probability_class_1,probability_class_2,probability_class_3,probability_class_4
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_000.jpg,0,0,0.988181,6.0537135e-05,0.009867156,0.00017653563,0.0017148312
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_008.jpg,0,0,0.9992176,3.5848338e-05,0.00050283864,2.8624729e-07,0.00024345597
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_026.jpg,0,0,0.99965227,7.6204124e-06,0.00024088136,4.4332816e-07,9.874369e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_045.jpg,0,0,0.9993297,8.880484e-07,6.867093e-05,1.0588162e-06,0.00059982826
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_046.jpg,0,0,0.9993544,5.3451167e-06,0.0005720681,2.3315683e-06,6.583142e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_053.jpg,0,0,0.9998857,2.1617268e-06,2.4702545e-05,2.7808019e-06,8.478145e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_071.jpg,0,0,0.99942553,5.114335e-07,8.455769e-06,7.542267e-07,0.00056469045
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_072.jpg,0,0,0.9981713,4.6067522e-05,0.0010649795,2.4662968e-05,0.0006930278
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_077.jpg,0,0,0.9985196,1.9869325e-05,0.0005986913,2.4758828e-07,0.00086161244
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_078.jpg,0,0,0.99823606,0.00041491544,0.0010251399,7.29158e-05,0.0002510034
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_088.jpg,0,0,0.9993511,8.04757e-06,2.0389238e-05,5.096398e-05,0.0005695317
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_096.jpg,0,0,0.99904996,8.550589e-06,7.5177536e-06,1.49568705e-05,0.0009191206
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_098.jpg,0,0,0.9996557,6.098183e-06,4.987843e-05,2.2533775e-06,0.00028601784
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_099.jpg,0,0,0.99966335,7.177806e-06,0.000117218064,2.171951e-06,0.00021008935
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_103.jpg,0,0,0.9994904,5.9911395e-06,0.00047780428,1.7534482e-07,2.5598973e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_104.jpg,0,0,0.9994904,5.9911395e-06,0.00047780428,1.7534482e-07,2.5598973e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_106.jpg,0,0,0.996503,0.000114856586,0.00012675572,6.802088e-05,0.003187427
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_107.jpg,0,0,0.996503,0.000114856586,0.00012675572,6.802088e-05,0.003187427
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_108.jpg,0,0,0.9965436,7.2354233e-06,3.759042e-05,2.9248522e-05,0.0033823946
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_109.jpg,0,0,0.9996984,2.9114651e-06,3.9142924e-05,3.7211898e-06,0.00025583952
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_111.jpg,0,0,0.9986027,3.1402099e-06,0.00010671348,3.5982703e-06,0.001283899
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_113.jpg,0,0,0.99808586,1.2590812e-05,0.00015468328,1.1857191e-05,0.0017351543
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_114.jpg,0,0,0.99808586,1.2590812e-05,0.00015468328,1.1857191e-05,0.0017351543
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_122.jpg,0,0,0.99898416,7.4823265e-06,0.0006577528,3.97047e-06,0.00034666923
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_125.jpg,0,0,0.9976119,1.453148e-06,4.8719576e-06,9.5446085e-06,0.0023722942
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_126.jpg,0,0,0.9976119,1.453148e-06,4.8719576e-06,9.5446085e-06,0.0023722942
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_127.jpg,0,0,0.9978263,2.1968492e-05,0.0018433258,2.2370377e-05,0.00028599336
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_129.jpg,0,0,0.99836165,6.6336816e-06,7.371811e-05,2.4887448e-05,0.0015331543
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_136.jpg,0,0,0.99891293,4.502051e-06,0.00025293097,4.852439e-06,0.0008247537
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_137.jpg,0,0,0.99891293,4.502051e-06,0.00025293097,4.852439e-06,0.0008247537
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_139.jpg,0,0,0.998626,1.0946827e-06,2.2374965e-05,5.0136327e-06,0.0013455254
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_141.jpg,0,0,0.9998814,2.2097881e-06,1.8608931e-05,2.9343278e-06,9.488668e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_143.jpg,0,0,0.9995316,1.0395401e-05,0.00030641133,6.7581877e-06,0.00014476897
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_144.jpg,0,0,0.9992907,7.658536e-06,0.00037470862,1.2691403e-05,0.00031418793
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_145.jpg,0,0,0.99760383,2.3498282e-05,0.0005537255,9.261301e-06,0.0018097393
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_146.jpg,0,0,0.99972636,2.9127714e-06,0.00016697712,4.1240435e-07,0.000103324885
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_147.jpg,0,0,0.99972636,2.9127714e-06,0.00016697712,4.1240435e-07,0.000103324885
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_154.jpg,0,0,0.999405,3.922602e-06,0.00028402708,3.177009e-07,0.00030664148
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_155.jpg,0,0,0.9979734,1.7151087e-05,0.0008516542,5.8698906e-06,0.0011518705
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_158.jpg,0,0,0.9984883,7.156244e-05,0.00084148726,3.7629846e-07,0.0005982822
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_159.jpg,0,0,0.9981673,6.1089195e-06,8.742578e-05,5.588344e-05,0.0016832479
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_163.jpg,0,0,0.9999083,1.0414077e-05,6.0693465e-06,3.700839e-05,3.8091075e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_164.jpg,0,0,0.99984705,1.0066236e-06,2.3557972e-05,1.0247742e-05,0.00011815788
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_168.jpg,0,0,0.99795794,4.5269902e-05,0.00090459286,1.672991e-05,0.0010754842
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_175.jpg,0,0,0.9972832,4.3321717e-05,0.0011469166,1.0517924e-05,0.0015159909
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_189.jpg,0,0,0.99932694,6.194307e-05,0.00043056224,1.4627832e-05,0.00016599098
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_194.jpg,0,0,0.99456894,7.881504e-05,0.00034572245,1.9051927e-06,0.005004599
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_199.jpg,0,0,0.99956685,7.361067e-06,1.4494157e-05,1.3742647e-05,0.00039755544
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_200.jpg,0,0,0.99619734,8.1054546e-05,0.0019399661,0.00010075787,0.0016808336
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_201.jpg,0,0,0.999859,4.1069575e-06,1.3484726e-05,5.7072153e-05,6.640131e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_213.jpg,0,0,0.9994412,2.9836561e-05,9.0015135e-05,1.2201803e-05,0.00042660066
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_221.jpg,0,0,0.99958986,2.8932282e-06,0.00018395616,3.8776157e-06,0.00021935835
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_229.jpg,0,0,0.99601823,7.0363676e-06,0.0010446376,0.00010911799,0.0028210087
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_232.jpg,0,0,0.99876106,1.17529535e-05,0.00068945566,2.1618462e-06,0.0005355123
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_236.jpg,0,0,0.9967409,1.7387545e-06,8.376162e-06,5.4487787e-06,0.003243665
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_237.jpg,0,0,0.9967409,1.7387545e-06,8.376162e-06,5.4487787e-06,0.003243665
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_239.jpg,0,0,0.99957484,6.2132012e-06,2.2738632e-05,3.940048e-06,0.00039222886
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_241.jpg,0,0,0.99860376,1.936815e-06,0.00075437996,3.6725944e-06,0.0006362708
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_242.jpg,0,0,0.99860376,1.936815e-06,0.00075437996,3.6725944e-06,0.0006362708
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_243.jpg,0,0,0.99993443,6.627981e-06,4.0605257e-05,6.2507723e-07,1.7627619e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_249.jpg,0,0,0.99892694,4.6680702e-06,0.00021986275,2.0189425e-06,0.00084657804
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_251.jpg,0,0,0.99888915,5.9185373e-07,1.7704735e-05,3.1076227e-06,0.0010894223
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_253.jpg,0,0,0.99989927,3.3974156e-06,1.09862e-05,2.239393e-06,8.413453e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_254.jpg,0,0,0.9992441,9.496905e-06,0.000617533,1.3060175e-05,0.000115962095
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_260.jpg,0,0,0.9990565,2.2268428e-06,0.00019054391,1.20015e-06,0.0007494674
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_261.jpg,0,0,0.9998115,2.5292074e-06,5.9671638e-05,1.920979e-06,0.00012446746
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_262.jpg,0,0,0.9998115,2.5292074e-06,5.9671638e-05,1.920979e-06,0.00012446746
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_263.jpg,0,0,0.9990569,3.7716952e-06,7.553944e-05,8.001408e-05,0.0007837563
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_265.jpg,0,0,0.999726,2.4850674e-06,0.00014603428,7.105775e-07,0.00012481162
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_267.jpg,0,0,0.9997644,3.5198548e-06,5.368128e-05,1.8212712e-06,0.00017664273
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_268.jpg,0,0,0.99967027,7.786251e-06,0.00016383843,7.030888e-07,0.00015748301
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_273.jpg,0,0,0.9997687,2.5140484e-06,5.832177e-05,2.6500616e-06,0.00016788254
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_274.jpg,0,0,0.999933,6.0158054e-06,1.5526407e-06,2.560906e-05,3.3888948e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_275.jpg,0,0,0.9998379,9.713975e-07,2.4002333e-05,5.0329954e-06,0.00013222653
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_276.jpg,0,0,0.9980909,2.610035e-05,0.0009714983,0.000105486186,0.00080602133
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_278.jpg,0,0,0.99817526,0.00040576694,0.0007296223,0.00016919771,0.00052006217
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_293.jpg,0,0,0.9888291,9.885852e-06,8.8137014e-05,8.63959e-06,0.011064268
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_301.jpg,0,0,0.99976915,9.282429e-06,8.127941e-05,5.0243554e-05,9.012689e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_304.jpg,0,0,0.99338233,4.120892e-06,4.7442395e-06,0.0002761925,0.006332624
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_305.jpg,0,0,0.99338233,4.120892e-06,4.7442395e-06,0.0002761925,0.006332624
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_323.jpg,0,0,0.9986118,7.772921e-06,0.0012327335,1.172616e-06,0.00014651718
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_334.jpg,0,0,0.9988661,1.9082433e-06,0.00095230545,8.7278886e-07,0.00017888735
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_335.jpg,0,0,0.9988661,1.9082433e-06,0.00095230545,8.7278886e-07,0.00017888735
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_344.jpg,0,0,0.99170154,1.4535095e-05,6.4526874e-05,2.6764157e-05,0.008192684
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_372.jpg,0,0,0.999432,5.7298814e-05,0.00030449821,3.5476332e-05,0.00017064226
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_375.jpg,0,0,0.9997564,6.74829e-07,2.8911103e-05,1.0913662e-06,0.00021281606
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_377.jpg,0,0,0.99822384,2.1041005e-05,0.0010780111,3.7613995e-07,0.0006767095
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_381.jpg,0,0,0.9998166,2.5759158e-05,1.899564e-05,3.035751e-06,0.00013562484
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_385.jpg,0,0,0.9992269,0.0003707847,6.4256856e-05,9.834336e-06,0.00032828943
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_390.jpg,0,0,0.9998166,2.5759158e-05,1.899564e-05,3.035751e-06,0.00013562484
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_392.jpg,0,0,0.9984224,6.358735e-05,4.4805256e-05,1.5278271e-06,0.0014677153
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_395.jpg,0,0,0.99693054,1.0680656e-05,0.00012437411,1.6134061e-05,0.0029182516
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_401.jpg,0,0,0.99972683,9.203604e-06,0.00012694721,6.8954076e-05,6.80465e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_403.jpg,0,0,0.99817395,5.1391045e-05,0.00018531988,2.1423792e-05,0.0015679881
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_410.jpg,0,0,0.99974567,3.2813327e-06,0.00012594677,8.2265683e-07,0.00012426038
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_420.jpg,0,0,0.99765813,3.3160447e-06,7.989733e-05,7.3550095e-06,0.0022511783
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_421.jpg,0,0,0.99937004,4.7088347e-06,0.0001869287,1.6475285e-06,0.00043671776
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_423.jpg,0,0,0.9980775,1.1319274e-05,0.0018160451,1.0112273e-06,9.41686e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_429.jpg,0,0,0.9920928,9.905248e-06,0.0037853082,0.00022859918,0.003883245
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_432.jpg,0,0,0.9969511,9.584105e-06,0.0015235699,1.9723427e-06,0.0015137752
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_438.jpg,0,0,0.99796295,1.5055753e-05,0.0018384716,6.3026528e-06,0.00017714374
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_439.jpg,0,0,0.99932206,7.520023e-06,3.0772026e-05,2.8740083e-06,0.0006368882
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_450.jpg,0,0,0.9979043,6.523901e-07,2.053099e-05,1.3241391e-06,0.002073086
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_451.jpg,0,0,0.9983675,8.910073e-07,3.371799e-05,1.6868743e-06,0.0015961787
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_459.jpg,0,0,0.99986696,1.1477324e-06,5.292023e-05,3.0567207e-07,7.867852e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_460.jpg,0,0,0.9991227,1.8183897e-06,5.382804e-05,1.7961126e-07,0.0008214813
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_461.jpg,0,0,0.9998217,1.4214409e-06,2.1304306e-05,1.4594577e-06,0.00015411976
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_462.jpg,0,0,0.9998217,1.4214409e-06,2.1304306e-05,1.4594577e-06,0.00015411976
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_463.jpg,0,0,0.9988894,3.5674573e-06,0.00010145062,1.1837428e-05,0.0009938347
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_465.jpg,0,0,0.99986994,1.7527103e-06,3.5153033e-05,3.2677136e-07,9.2906506e-05
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_467.jpg,0,0,0.99985707,3.016653e-06,2.172885e-05,5.9436036e-07,0.000117602256
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_468.jpg,0,0,0.99954104,2.92023e-06,8.135562e-05,1.5877158e-07,0.00037454287
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_470.jpg,0,0,0.99768996,3.1385007e-06,2.7829676e-05,4.0084633e-05,0.0022390499
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_473.jpg,0,0,0.9996966,3.5047008e-06,4.4023553e-05,4.238129e-06,0.00025168393
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_475.jpg,0,0,0.9998267,7.2384483e-07,2.7457132e-05,2.5200202e-06,0.00014265366
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_476.jpg,0,0,0.99772364,2.444558e-05,0.0010762658,0.00011150458,0.0010641699
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_477.jpg,0,0,0.99830073,1.7521097e-05,0.0006323894,3.4736527e-07,0.0010489875
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_478.jpg,0,0,0.9983695,0.00048731823,0.0005954922,0.00017511855,0.0003724688
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_481.jpg,0,0,0.9998191,7.533995e-06,2.2053486e-05,4.4765014e-07,0.00015093404
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_485.jpg,0,0,0.9980348,0.0009884831,0.00015771734,0.00026366202,0.0005554086
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_490.jpg,0,0,0.9998191,7.533995e-06,2.2053486e-05,4.4765014e-07,0.00015093404
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_493.jpg,0,0,0.9918826,6.49556e-06,0.0001512971,3.9342067e-06,0.007955693
Oto-Endoscopic_Images/Acute_Otitis_Media/AOM_511.jpg,0,0,0.99909616,1.0700203e-05,0.00033352245,8.4773654e-07,0.0005587823
