filename,true_label,predicted_label,probability_class_0,probability_class_1,probability_class_2,probability_class_3,probability_class_4
train_images/005b95c28852.png,0,0,0.9901356,0.0076696356,0.001151582,0.00034735355,0.0006957736
train_images/014508ccb9cb.png,0,0,0.99615884,0.0012671018,0.0008613577,9.055314e-05,0.0016221071
train_images/0231642cf1c2.png,0,0,0.9668443,0.025925444,0.00644893,0.00045597658,0.00032534992
train_images/0232dfea7547.png,0,0,0.9860449,0.013340397,0.00047931992,4.9529813e-06,0.00013049922
train_images/04efb1a284cc.png,0,0,0.98228204,0.016134154,0.0013222506,9.367392e-06,0.00025225754
train_images/07751b94a88a.png,0,0,0.8890643,0.10334566,0.0063582077,0.00014229702,0.001089417
train_images/07e827469099.png,0,0,0.99977213,0.00018451035,1.5353655e-05,8.988907e-06,1.9083785e-05
train_images/08ee569d4721.png,0,0,0.9589749,0.035511177,0.004158553,0.00024312822,0.0011121698
train_images/0924cec998fa.png,0,0,0.9983455,0.0010649824,0.00019468165,0.00027015703,0.00012465971
train_images/09f1111a388a.png,0,0,0.9513331,0.046125367,0.0017083045,0.00042443693,0.00040875626
train_images/0a85a1e8f9e9.png,0,0,0.8747589,0.07129871,0.021739405,0.0016307321,0.030572213
train_images/0da321efbce6.png,0,0,0.6452008,0.3184354,0.015173955,0.0024561025,0.018733852
train_images/0e0003ddd8df.png,0,0,0.963883,0.03058864,0.0043075085,2.8387467e-05,0.001192426
train_images/0e94cd271c00.png,0,0,0.9902227,0.00754517,0.001412066,0.000108378736,0.00071178394
train_images/11d8e5eaee5b.png,0,0,0.9706307,0.020699106,0.004447517,8.359159e-05,0.0041391463
train_images/12b57dac703e.png,0,0,0.9743746,0.016158525,0.0037314475,0.0015152403,0.0042202147
train_images/12ef75375322.png,0,0,0.99779475,0.001362595,0.00038604575,8.218874e-07,0.00045572018
train_images/150fc7127582.png,0,0,0.97536486,0.020069847,0.0037688822,6.194453e-05,0.0007344459
train_images/152db3de8120.png,0,0,0.9900092,0.005928278,0.00050431874,0.0034403687,0.000117864874
train_images/15e24b73d4a7.png,0,0,0.83774585,0.09034605,0.066446766,0.00045682912,0.00500458
train_images/164cd5a3a6cd.png,0,0,0.9995284,0.00033798066,0.00010877979,3.948548e-07,2.4435558e-05
train_images/165634a6167e.png,0,0,0.96991974,0.029238148,0.0007440243,3.3074302e-05,6.500136e-05
train_images/1782142e17d9.png,0,0,0.9891455,0.009832391,0.0009800065,2.8220297e-06,3.922627e-05
train_images/178412895d5e.png,0,0,0.9713308,0.008251096,0.007057069,0.012289028,0.0010719493
train_images/18ce0cdc473d.png,0,0,0.94162136,0.04030886,0.01711651,4.2466203e-05,0.000910839
train_images/191cf5668f33.png,0,0,0.99820316,0.0012581098,0.00043227593,6.045565e-06,0.00010029206
train_images/1b8701231c8f.png,0,0,0.9882528,0.009177795,0.0012515229,1.0972954e-05,0.001306956
train_images/1c7a013eeba7.png,0,0,0.98917073,0.010264933,0.0004042748,2.2562776e-06,0.00015794575
train_images/1d0b93317aa8.png,0,0,0.99795413,0.0019296674,6.505786e-05,2.2372942e-05,2.874206e-05
train_images/1d37f1c8b6d8.png,0,0,0.99416465,0.005300434,0.0002286102,1.7174558e-06,0.00030475503
train_images/1d46f1326394.png,0,0,0.8317782,0.15661186,0.0078306245,0.0002486207,0.003530773
train_images/1df1530b9b8d.png,0,0,0.9885257,0.010351152,0.0010207966,8.639765e-06,9.38094e-05
train_images/1eee55494271.png,0,0,0.99884355,0.0009847083,8.292035e-05,1.1082005e-05,7.773675e-05
train_images/1f3f32efaf20.png,0,0,0.9826743,0.015698351,0.00086158403,2.0747844e-05,0.00074504426
train_images/201f882365d3.png,0,0,0.8572156,0.13207187,0.0089430455,0.00090498524,0.0008644736
train_images/2209daf71aab.png,0,0,0.9986904,0.0010514616,0.00025360569,3.3736333e-07,4.14713e-06
train_images/226c6ceb9185.png,0,0,0.9972149,0.0025058384,0.00021150535,1.0582703e-05,5.7180205e-05
train_images/22d843b2bbd1.png,0,0,0.9983071,0.0011413039,0.00030248638,0.00012825498,0.00012083732
train_images/240b25a7debe.png,0,0,0.9608597,0.03837229,0.00059263926,5.8094793e-05,0.00011724441
train_images/266fbefa58fb.png,0,0,0.93213755,0.06374882,0.0029214039,0.00014954241,0.0010426147
